latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
56.66859,-113.80248,312.96,1.02,1.01,2025-06-10,0414,T,86,6.1NRT,283.42,14.46,D
56.67735,-113.80623,304.41,1.02,1.01,2025-06-10,0414,T,59,6.1NRT,282.86,8.56,D
56.53667,-114.94154,319.37,1,1,2025-06-10,0414,T,92,6.1NRT,284.88,19.14,D
56.68644,-113.88384,316.74,1.02,1.01,2025-06-10,0414,T,82,6.1NRT,283.35,17.13,D
56.67817,-113.94826,307.81,1.02,1.01,2025-06-10,0414,T,59,6.1NRT,285.82,10.61,D
56.67611,-113.96432,325.39,1.02,1.01,2025-06-10,0414,T,100,6.1NRT,286.09,26.63,D
56.54962,-114.9142,307.03,1,1,2025-06-10,0414,T,58,6.1NRT,282.61,10.23,D
56.52581,-115.08627,306.19,1,1,2025-06-10,0414,T,43,6.1NRT,280.69,9.73,D
56.69519,-113.8876,304.91,1.02,1.01,2025-06-10,0414,T,49,6.1NRT,282.71,8.86,D
56.69312,-113.90368,300.74,1.02,1.01,2025-06-10,0414,T,12,6.1NRT,283.57,6.35,D
56.68898,-113.93592,323.41,1.02,1.01,2025-06-10,0414,T,90,6.1NRT,289.01,22.94,D
56.68691,-113.95201,333.94,1.02,1.01,2025-06-10,0414,T,100,6.1NRT,289.26,36.36,D
56.68484,-113.96812,312.29,1.02,1.01,2025-06-10,0414,T,47,6.1NRT,282.64,12.34,D
56.69772,-113.9397,312.22,1.02,1.01,2025-06-10,0414,T,34,6.1NRT,285.34,12.94,D
56.69565,-113.95577,326.42,1.02,1.01,2025-06-10,0414,T,100,6.1NRT,286.07,27.03,D
56.66652,-114.18005,328.49,1.01,1.01,2025-06-10,0414,T,66,6.1NRT,290.08,28.65,D
56.66444,-114.19598,337.88,1.01,1.01,2025-06-10,0414,T,97,6.1NRT,291.34,41.72,D
55.87671,-119.28503,302.61,1.16,1.07,2025-06-10,0414,T,14,6.1NRT,270.39,7.55,D
56.67523,-114.18385,331.46,1.01,1.01,2025-06-10,0414,T,79,6.1NRT,288.71,31.98,D
56.67314,-114.19981,338.07,1.01,1.01,2025-06-10,0414,T,86,6.1NRT,290.84,40.75,D
56.67105,-114.21571,340.23,1.01,1.01,2025-06-10,0414,T,62,6.1NRT,291.46,44.03,D
56.66896,-114.23162,327.07,1.01,1.01,2025-06-10,0414,T,43,6.1NRT,286.66,26.34,D
55.88578,-119.29018,345.27,1.16,1.07,2025-06-10,0414,T,100,6.1NRT,279.11,65.98,D
55.88268,-119.3075,373.96,1.16,1.07,2025-06-10,0414,T,100,6.1NRT,284.65,159.5,D
55.87955,-119.32491,330.05,1.16,1.07,2025-06-10,0414,T,100,6.1NRT,274.74,35.57,D
56.79937,-113.27945,321.62,1.04,1.02,2025-06-10,0414,T,44,6.1NRT,285.61,21.26,N
56.68184,-114.20361,327.88,1.01,1.01,2025-06-10,0414,T,76,6.1NRT,287.05,27.8,D
56.67975,-114.21953,329.39,1.01,1.01,2025-06-10,0414,T,34,6.1NRT,286.37,28.77,D
56.67766,-114.23544,320.25,1.01,1.01,2025-06-10,0414,T,0,6.1NRT,284.8,19,D
56.67556,-114.25136,324.5,1.01,1.01,2025-06-10,0414,T,49,6.1NRT,286.12,24.03,D
55.89795,-119.27795,335.5,1.15,1.07,2025-06-10,0414,T,97,6.1NRT,286.78,46.2,D
55.89485,-119.29531,406.56,1.16,1.07,2025-06-10,0414,T,100,6.1NRT,309.21,364.18,D
55.89174,-119.31273,434.26,1.16,1.07,2025-06-10,0414,T,100,6.1NRT,309.57,651.23,D
55.88862,-119.33015,367.84,1.16,1.07,2025-06-10,0414,T,100,6.1NRT,286.4,134.39,D
56.80619,-113.29964,304.04,1.04,1.02,2025-06-10,0414,T,17,6.1NRT,281.77,8.22,N
56.68427,-114.25517,308.99,1.01,1.01,2025-06-10,0414,T,34,6.1NRT,282.91,11.64,D
56.68217,-114.27106,317.49,1.01,1.01,2025-06-10,0414,T,95,6.1NRT,283.79,18.53,D
55.90699,-119.28321,335.94,1.15,1.07,2025-06-10,0414,T,100,6.1NRT,288.2,47.67,D
55.9039,-119.30055,368.69,1.16,1.07,2025-06-10,0414,T,100,6.1NRT,302.35,139,D
55.90079,-119.31795,387.26,1.16,1.07,2025-06-10,0414,T,100,6.1NRT,305.49,229.79,D
55.89769,-119.33537,366.22,1.16,1.07,2025-06-10,0414,T,100,6.1NRT,290.76,128.96,D
55.91604,-119.28844,322.62,1.15,1.07,2025-06-10,0414,T,100,6.1NRT,286.03,26.94,D
55.91294,-119.30582,355.09,1.16,1.07,2025-06-10,0414,T,100,6.1NRT,297.95,92.33,D
55.90985,-119.3232,372.9,1.16,1.07,2025-06-10,0414,T,100,6.1NRT,301.07,155.44,D
55.90674,-119.34063,371.17,1.16,1.07,2025-06-10,0414,T,100,6.1NRT,291.15,149.4,D
55.922,-119.31107,349.98,1.16,1.07,2025-06-10,0414,T,100,6.1NRT,291.14,79.54,D
55.9189,-119.32848,356.6,1.16,1.07,2025-06-10,0414,T,100,6.1NRT,297.81,97.14,D
55.91581,-119.34588,318.36,1.16,1.07,2025-06-10,0414,T,71,6.1NRT,283.99,21.55,D
56.72926,-114.12292,308.94,1.02,1.01,2025-06-10,0414,T,38,6.1NRT,284.04,10.99,D
55.92796,-119.33374,307.31,1.16,1.07,2025-06-10,0414,T,60,6.1NRT,281.55,12.48,D
56.73605,-114.14903,308.74,1.02,1.01,2025-06-10,0414,T,75,6.1NRT,283.42,12.21,D
56.65396,-114.90151,305.67,1,1,2025-06-10,0414,T,65,6.1NRT,282.86,10.15,D
56.65397,-114.96832,323.52,1,1,2025-06-10,0414,T,100,6.1NRT,282.69,24.01,D
56.65181,-114.98402,308.69,1,1,2025-06-10,0414,T,75,6.1NRT,282.08,11.48,D
56.68843,-114.78356,310.29,1,1,2025-06-10,0414,T,37,6.1NRT,283.79,11.92,D
56.66044,-114.98799,312.51,1,1,2025-06-10,0414,T,48,6.1NRT,286.22,13.79,D
56.65828,-115.00368,316.4,1,1,2025-06-10,0414,T,63,6.1NRT,284.06,16.84,D
56.70137,-114.75592,324.42,1,1,2025-06-10,0414,T,100,6.1NRT,286.95,22.48,D
56.69922,-114.77172,313.21,1,1,2025-06-10,0414,T,16,6.1NRT,284.38,11.86,D
56.69707,-114.7875,312.12,1,1,2025-06-10,0414,T,30,6.1NRT,283.54,11.7,D
56.66908,-114.99197,301.52,1,1,2025-06-10,0414,T,10,6.1NRT,279.64,7.09,D
56.71008,-114.82688,313.44,1,1,2025-06-10,0414,T,58,6.1NRT,283.71,13.17,D
56.70793,-114.84264,327.29,1,1,2025-06-10,0414,T,100,6.1NRT,284.69,26.69,D
56.70362,-114.87412,308.1,1,1,2025-06-10,0414,T,46,6.1NRT,282.22,10.5,D
56.70147,-114.88985,301.86,1,1,2025-06-10,0414,T,26,6.1NRT,281.37,7.23,D
54.02071,-128.68279,300.25,3.11,1.67,2025-06-10,0414,T,23,6.1NRT,286.44,28.82,D
56.98007,-114.20021,316.45,1.02,1.01,2025-06-10,0414,T,93,6.1NRT,282.99,18.2,D
56.97797,-114.21634,300.74,1.02,1.01,2025-06-10,0414,T,33,6.1NRT,281.92,7.03,D
57.08571,-114.4641,300.21,1.01,1.01,2025-06-10,0414,T,22,6.1NRT,281.68,7.33,D
57.1814,-116.25786,303.87,1,1,2025-06-10,0414,T,57,6.1NRT,281.62,8.82,D
57.23267,-116.17075,305.38,1,1,2025-06-10,0414,T,64,6.1NRT,280.84,9.35,D
57.24587,-116.1433,314.1,1,1,2025-06-10,0414,T,88,6.1NRT,280.62,15.09,D
57.24356,-116.15917,367.72,1,1,2025-06-10,0414,T,100,6.1NRT,287.01,111.72,D
57.24126,-116.17505,324.56,1,1,2025-06-10,0414,T,100,6.1NRT,281.91,25.36,D
57.29345,-116.13303,302.61,1,1,2025-06-10,0414,T,50,6.1NRT,279.3,8.63,D
57.29115,-116.14893,305.16,1,1,2025-06-10,0414,T,63,6.1NRT,279.3,9.97,D
57.27961,-116.22841,313.35,1,1,2025-06-10,0414,T,87,6.1NRT,277.91,15.62,D
57.34685,-117.47153,306.24,1.02,1.01,2025-06-10,0414,T,43,6.1NRT,281.84,9.74,D
57.35548,-117.47617,321.2,1.02,1.01,2025-06-10,0414,T,34,6.1NRT,285.2,20.52,D
57.35297,-117.49232,354.94,1.02,1.01,2025-06-10,0414,T,100,6.1NRT,286.04,77.33,D
57.35045,-117.50847,327.49,1.02,1.01,2025-06-10,0414,T,99,6.1NRT,278.96,28.74,D
57.38523,-117.40498,343.28,1.02,1.01,2025-06-10,0414,T,100,6.1NRT,286.68,52.67,D
57.38274,-117.42105,352.82,1.02,1.01,2025-06-10,0414,T,100,6.1NRT,292.33,71.26,D
57.38024,-117.43714,338.78,1.02,1.01,2025-06-10,0414,T,100,6.1NRT,285.94,42.75,D
57.39388,-117.41579,328.5,1.02,1.01,2025-06-10,0414,T,100,6.1NRT,284.92,30.07,D
57.39137,-117.43189,375.35,1.02,1.01,2025-06-10,0414,T,100,6.1NRT,293.03,139.79,D
57.38887,-117.44798,353.93,1.02,1.01,2025-06-10,0414,T,92,6.1NRT,288.55,72.69,D
57.4,-117.43652,333.85,1.02,1.01,2025-06-10,0414,T,100,6.1NRT,284.08,36.35,D
57.40213,-117.54272,315.92,1.02,1.01,2025-06-10,0414,T,20,6.1NRT,280.85,15.78,D
57.47034,-117.40461,313.64,1.02,1.01,2025-06-10,0414,T,65,6.1NRT,283.21,14.4,D
57.47894,-117.40938,317.77,1.02,1.01,2025-06-10,0414,T,96,6.1NRT,282.71,18.76,D
57.47645,-117.4255,309.92,1.02,1.01,2025-06-10,0414,T,67,6.1NRT,282.99,11.95,D
57.46396,-117.50617,322.42,1.02,1.01,2025-06-10,0414,T,63,6.1NRT,281.78,20.93,D
57.50196,-117.5676,306.28,1.02,1.01,2025-06-10,0414,T,13,6.1NRT,283.38,8.77,D
57.49183,-117.63242,302.7,1.02,1.01,2025-06-10,0414,T,23,6.1NRT,280.74,7.64,D
57.432,-120.52808,331.95,1.17,1.08,2025-06-10,0414,T,100,6.1NRT,279.88,44.06,D
57.43864,-120.51861,306.89,1.17,1.08,2025-06-10,0414,T,70,6.1NRT,277.79,13.96,D
57.43533,-120.53661,321.16,1.17,1.08,2025-06-10,0414,T,100,6.1NRT,279.26,28.67,D
57.54815,-120.55409,308.79,1.17,1.07,2025-06-10,0414,T,57,6.1NRT,278.34,14.82,D
57.5572,-120.55982,303.38,1.17,1.07,2025-06-10,0414,T,28,6.1NRT,278.55,10.68,D
57.35025,-122.74842,343.08,1.38,1.16,2025-06-10,0414,T,97,6.1NRT,282.24,79.28,D
57.34591,-122.76987,351.84,1.38,1.16,2025-06-10,0414,T,97,6.1NRT,282.5,106.35,D
57.39478,-122.63638,320.09,1.36,1.16,2025-06-10,0414,T,0,6.1NRT,282.75,26.68,D
57.35675,-122.82546,330.69,1.39,1.17,2025-06-10,0414,T,49,6.1NRT,283.54,45.05,D
57.36203,-122.85412,328.77,1.39,1.17,2025-06-10,0414,T,50,6.1NRT,283.82,39.57,D
57.36483,-122.93562,323.25,1.4,1.17,2025-06-10,0414,T,0,6.1NRT,283.25,32.38,D
57.36048,-122.95673,321.38,1.4,1.17,2025-06-10,0414,T,14,6.1NRT,280.36,32.82,D
57.37031,-122.96304,331.6,1.4,1.17,2025-06-10,0414,T,58,6.1NRT,280.29,51.8,D
57.31753,-123.21815,312.53,1.43,1.18,2025-06-10,0414,T,54,6.1NRT,276.68,24.16,D
57.31243,-123.24261,373.53,1.44,1.19,2025-06-10,0414,T,100,6.1NRT,284.91,224.15,D
57.43997,-122.6755,319.2,1.36,1.16,2025-06-10,0414,T,24,6.1NRT,282.59,27.5,D
57.32228,-123.24944,346.11,1.44,1.19,2025-06-10,0414,T,100,6.1NRT,284.81,97.17,D
57.31783,-123.27084,306.98,1.44,1.19,2025-06-10,0414,T,16,6.1NRT,277.31,17.72,D
57.33205,-123.25669,333.22,1.44,1.19,2025-06-10,0414,T,58,6.1NRT,284.65,57.16,D
57.32776,-123.27734,324.43,1.44,1.19,2025-06-10,0414,T,19,6.1NRT,279.89,39.85,D
57.34616,-123.24299,320.71,1.43,1.18,2025-06-10,0414,T,0,6.1NRT,280.58,31.05,D
57.34176,-123.26421,333.73,1.44,1.19,2025-06-10,0414,T,84,6.1NRT,282.98,57.51,D
57.40656,-123.36591,338.26,1.44,1.19,2025-06-10,0414,T,100,6.1NRT,279.79,72.82,D
57.54351,-122.75123,321.58,1.36,1.16,2025-06-10,0414,T,0,6.1NRT,278.03,30.63,D
57.41637,-123.37305,358.13,1.44,1.19,2025-06-10,0414,T,100,6.1NRT,282.13,142.92,D
57.52328,-122.90598,349.67,1.38,1.16,2025-06-10,0414,T,100,6.1NRT,278.79,101,D
57.51865,-122.9289,349.36,1.38,1.16,2025-06-10,0414,T,100,6.1NRT,278.93,100.64,D
57.55835,-122.78658,326.83,1.36,1.16,2025-06-10,0414,T,48,6.1NRT,279.04,38.85,D
57.53294,-122.91281,395.33,1.38,1.16,2025-06-10,0414,T,100,6.1NRT,283.3,364.83,D
57.52827,-122.936,402.66,1.38,1.16,2025-06-10,0414,T,100,6.1NRT,284.23,435.57,D
57.45035,-123.4274,319.33,1.45,1.19,2025-06-10,0414,T,70,6.1NRT,281.08,33.22,D
57.44508,-123.43079,312.55,1.45,1.19,2025-06-10,0414,T,41,6.1NRT,279.5,24.01,D
57.573,-122.97577,305.12,1.38,1.16,2025-06-10,0414,T,59,6.1NRT,274.92,14.95,D
57.61561,-123.1335,320.62,1.4,1.17,2025-06-10,0414,T,100,6.1NRT,280.35,35.21,D
57.61136,-123.15411,321.52,1.4,1.17,2025-06-10,0414,T,100,6.1NRT,280.78,36.7,D
57.62104,-123.1612,335.74,1.4,1.17,2025-06-10,0414,T,100,6.1NRT,281.19,66.57,D
57.61687,-123.18147,311.81,1.4,1.17,2025-06-10,0414,T,83,6.1NRT,277.85,24.24,D
57.57131,-123.78224,317.67,1.48,1.2,2025-06-10,0414,T,95,6.1NRT,276.81,33.58,D
57.56545,-123.78387,307.9,1.48,1.2,2025-06-10,0414,T,73,6.1NRT,276.23,20.85,D
57.64071,-123.53533,315.13,1.44,1.19,2025-06-10,0414,T,29,6.1NRT,278.18,24.77,D
57.66022,-123.49605,306.65,1.43,1.18,2025-06-10,0414,T,17,6.1NRT,277.15,16.17,D
57.59502,-123.80655,303.05,1.48,1.2,2025-06-10,0414,T,49,6.1NRT,275.74,15.99,D
58.13554,-121.75178,305.95,1.22,1.1,2025-06-10,0414,T,44,6.1NRT,281.83,12.38,D
58.13188,-121.77117,315.13,1.23,1.1,2025-06-10,0414,T,85,6.1NRT,282.38,21.21,D
58.35021,-120.63457,305.22,1.13,1.06,2025-06-10,0414,T,24,6.1NRT,284.19,9.67,D
58.14474,-121.7581,309.65,1.22,1.1,2025-06-10,0414,T,59,6.1NRT,284.2,15.25,D
58.14108,-121.7775,334.6,1.23,1.1,2025-06-10,0414,T,100,6.1NRT,292.16,49.73,D
58.13744,-121.79681,326.32,1.23,1.1,2025-06-10,0414,T,91,6.1NRT,287.63,35.04,D
58.15394,-121.76443,346.3,1.22,1.1,2025-06-10,0414,T,100,6.1NRT,288.89,74.98,D
58.15029,-121.78382,344,1.23,1.1,2025-06-10,0414,T,99,6.1NRT,294.49,67.93,D
58.14664,-121.80318,346.51,1.23,1.1,2025-06-10,0414,T,100,6.1NRT,295.52,74.91,D
58.14299,-121.8226,325.43,1.23,1.1,2025-06-10,0414,T,100,6.1NRT,285.54,34.15,D
58.15585,-121.80958,333.43,1.23,1.1,2025-06-10,0414,T,63,6.1NRT,292.35,44.47,D
58.1522,-121.82899,320.66,1.23,1.1,2025-06-10,0414,T,53,6.1NRT,285.48,25.46,D
58.15717,-121.817,326.93,1.23,1.1,2025-06-10,0414,T,52,6.1NRT,292.72,33.98,D
58.16637,-121.82336,334.52,1.23,1.1,2025-06-10,0414,T,66,6.1NRT,293.6,46.75,D
58.16267,-121.84273,334.52,1.23,1.1,2025-06-10,0414,T,79,6.1NRT,294.11,46.87,D
58.18298,-121.7909,304.08,1.22,1.1,2025-06-10,0414,T,53,6.1NRT,283.19,11.08,D
58.17929,-121.81027,331.46,1.23,1.1,2025-06-10,0414,T,100,6.1NRT,288.13,44.16,D
58.17559,-121.8297,329.48,1.23,1.1,2025-06-10,0414,T,21,6.1NRT,291.62,37.04,D
58.17187,-121.84918,326.15,1.23,1.1,2025-06-10,0414,T,0,6.1NRT,291.12,29.66,D
58.33305,-121.04021,313.51,1.16,1.07,2025-06-10,0414,T,39,6.1NRT,288.59,15.72,D
58.3161,-121.1329,311.25,1.17,1.08,2025-06-10,0414,T,54,6.1NRT,285.94,14.63,D
58.37214,-120.88022,300.06,1.15,1.07,2025-06-10,0414,T,14,6.1NRT,285.35,7.28,D
58.3421,-121.04597,318.49,1.16,1.07,2025-06-10,0414,T,64,6.1NRT,288.38,20.67,D
58.33872,-121.06451,306.13,1.16,1.07,2025-06-10,0414,T,25,6.1NRT,285.76,9.78,D
58.33534,-121.08306,309.16,1.16,1.07,2025-06-10,0414,T,42,6.1NRT,285.63,12.23,D
58.19401,-121.84239,318.58,1.23,1.1,2025-06-10,0414,T,10,6.1NRT,283.29,22.93,D
58.19031,-121.86186,326.46,1.23,1.1,2025-06-10,0414,T,27,6.1NRT,286.83,32.59,D
58.27821,-121.79709,313.99,1.22,1.1,2025-06-10,0414,T,43,6.1NRT,286.54,18.31,D
58.28005,-121.84212,308.06,1.22,1.1,2025-06-10,0414,T,46,6.1NRT,285.59,13.22,D
58.27637,-121.86148,324.4,1.22,1.1,2025-06-10,0414,T,100,6.1NRT,286.33,32.73,D
58.27275,-121.88057,322.04,1.23,1.1,2025-06-10,0414,T,100,6.1NRT,286.6,29,D
58.26908,-121.89987,317.3,1.23,1.1,2025-06-10,0414,T,95,6.1NRT,286.07,24.52,D
58.26537,-121.91933,307.74,1.23,1.1,2025-06-10,0414,T,72,6.1NRT,283.5,15.11,D
58.73841,-120.92178,302.53,1.13,1.06,2025-06-10,0414,T,50,6.1NRT,285.29,8.83,D
58.71653,-121.1549,322.66,1.15,1.07,2025-06-10,0414,T,100,6.1NRT,286.91,28.62,D
58.7255,-121.1609,328.99,1.15,1.07,2025-06-10,0414,T,100,6.1NRT,287.79,37.19,D
58.72215,-121.17949,312.12,1.15,1.07,2025-06-10,0414,T,84,6.1NRT,284.95,16.82,D
58.43845,-124.08097,312.93,1.43,1.18,2025-06-10,0417,T,0,6.1NRT,278.31,25.46,D
58.54607,-124.19663,343.05,1.43,1.18,2025-06-10,0417,T,37,6.1NRT,281.42,75.49,D
58.55616,-124.18253,334.89,1.43,1.18,2025-06-10,0417,T,60,6.1NRT,279.79,56.09,D
58.55702,-124.39401,418.79,1.45,1.19,2025-06-10,0417,T,94,6.1NRT,295.86,668.97,D
58.55253,-124.41531,406.11,1.46,1.19,2025-06-10,0417,T,94,6.1NRT,289.34,507.25,D
59.37628,-120.39457,300.74,1.08,1.04,2025-06-10,0417,T,33,6.1NRT,274.96,9.11,D
59.37323,-120.41234,311.03,1.08,1.04,2025-06-10,0417,T,82,6.1NRT,279.65,16.33,D
58.64757,-124.21345,326.47,1.42,1.18,2025-06-10,0417,T,84,6.1NRT,283.08,42.94,D
58.69596,-124.25223,301.05,1.42,1.18,2025-06-10,0417,T,37,6.1NRT,282.01,10.85,D
58.74481,-124.26986,305.8,1.42,1.18,2025-06-10,0417,T,47,6.1NRT,282.43,15.31,D
60.275,-122.176,343.31,1.14,1.06,2025-06-10,0417,T,93,6.1NRT,288.59,61.36,D
60.27153,-122.19524,328.67,1.14,1.06,2025-06-10,0417,T,86,6.1NRT,283.7,34.43,D
60.3031,-122.1315,320.37,1.13,1.06,2025-06-10,0417,T,80,6.1NRT,276.92,25.01,D
61.26362,77.02739,309.85,1.72,1.29,2025-06-10,0432,T,59,6.1NRT,287.67,21.64,D
55.98225,89.70835,315.98,1.26,1.11,2025-06-10,0432,T,75,6.1NRT,296.56,15.51,D
55.97286,89.70261,327.44,1.26,1.11,2025-06-10,0432,T,85,6.1NRT,294.2,30.56,D
57.42611,78.69322,310.07,1.33,1.14,2025-06-10,0432,T,67,6.1NRT,292.91,10.68,D
53.70638,91.1048,318.96,1.62,1.25,2025-06-10,0434,T,79,6.1NRT,293.61,27.08,D
54.26463,86.16715,310.8,1.07,1.03,2025-06-10,0434,T,20,6.1NRT,296.96,4.65,D
53.88891,87.28758,308.57,1.16,1.07,2025-06-10,0434,T,17,6.1NRT,296.38,6.95,D
53.97964,86.72256,307.68,1.12,1.05,2025-06-10,0434,T,59,6.1NRT,295.11,5.47,D
53.88279,87.26611,308.55,1.16,1.07,2025-06-10,0434,T,30,6.1NRT,296.71,6.72,D
54.06133,84.58022,305.96,1.02,1.01,2025-06-10,0434,T,58,6.1NRT,294.66,5.44,D
53.68472,85.00021,310.48,1.04,1.02,2025-06-10,0434,T,46,6.1NRT,296.89,6.53,D
16.06782,-16.87862,305.73,1.2,1.09,2025-06-10,0410,A,36,6.1NRT,295.33,6.42,N
-16.5157,137.82593,314.67,4.41,1.93,2025-06-10,0459,A,58,6.1NRT,296.03,76.83,D
-16.51202,137.81816,310.22,4.41,1.93,2025-06-10,0459,A,32,6.1NRT,295.73,51.98,D
-12.93432,141.74863,310.59,1.92,1.35,2025-06-10,0459,A,55,6.1NRT,296.25,17.39,D
-12.93647,141.73132,317.96,1.93,1.36,2025-06-10,0459,A,74,6.1NRT,296.51,33.18,D
-12.92895,141.74266,316.39,1.92,1.35,2025-06-10,0459,A,58,6.1NRT,296.15,27.75,D
-5.33744,143.9765,305.67,1.09,1.04,2025-06-10,0501,A,49,6.1NRT,291.93,5.32,D
-5.33875,143.96741,305.95,1.09,1.04,2025-06-10,0501,A,39,6.1NRT,291.44,5.9,D
-5.17522,141.61523,306.25,1.49,1.21,2025-06-10,0501,A,51,6.1NRT,290.49,10.33,D
-4.38721,143.13629,316.82,1.17,1.07,2025-06-10,0504,A,73,6.1NRT,292.24,12.72,D
27.23949,140.87709,316.92,1.15,1.07,2025-06-10,0512,A,67,6.1NRT,304.5,14.01,D
27.24883,140.87558,313.73,1.15,1.07,2025-06-10,0512,A,48,6.1NRT,302.07,10.48,D
-28.93807,150.00262,307.47,1.03,1.01,2025-06-10,0457,A,65,6.1NRT,289.59,8.65,D
-28.45906,152.56555,306.54,1.05,1.02,2025-06-10,0457,A,64,6.1NRT,287.17,9.4,D
-28.46072,152.5551,317.53,1.05,1.02,2025-06-10,0457,A,78,6.1NRT,286.83,18.27,D
-28.99748,148.12175,300.89,1.21,1.09,2025-06-10,0457,A,43,6.1NRT,289.24,6.04,D
-28.44719,151.62413,308.28,1.01,1,2025-06-10,0457,A,67,6.1NRT,286.74,9.94,D
-28.4487,151.61411,311.86,1.01,1,2025-06-10,0457,A,72,6.1NRT,287.01,12.4,D
-27.54419,153.4767,313.15,1.16,1.07,2025-06-10,0457,A,60,6.1NRT,289.95,16.08,D
-27.34841,149.0415,300.45,1.07,1.03,2025-06-10,0457,A,37,6.1NRT,289.22,4.26,D
-27.34983,149.03087,311.02,1.07,1.03,2025-06-10,0457,A,71,6.1NRT,291.42,11.65,D
-27.07331,149.16904,303.91,1.05,1.03,2025-06-10,0457,A,42,6.1NRT,292.11,4.7,D
-27.07472,149.15862,342.62,1.06,1.03,2025-06-10,0457,A,93,6.1NRT,293.91,51.16,D
-27.07614,149.14818,306.71,1.06,1.03,2025-06-10,0457,A,64,6.1NRT,291.68,6.79,D
-25.97229,152.66093,303.97,1.11,1.05,2025-06-10,0457,A,58,6.1NRT,289.72,7.42,D
52.50526,143.17329,306.98,2.37,1.49,2025-06-10,0340,A,0,6.1NRT,289.29,27.89,D
-25.84819,152.57903,325.49,1.11,1.05,2025-06-10,0457,A,84,6.1NRT,290.88,27.94,D
-25.8499,152.56837,340.81,1.11,1.05,2025-06-10,0457,A,92,6.1NRT,292.73,52.76,D
63.22745,137.30333,311.36,1.58,1.24,2025-06-10,0345,A,56,6.1NRT,292.34,14.97,D
-25.7855,152.8485,300.71,1.14,1.06,2025-06-10,0457,A,18,6.1NRT,288.87,5.15,D
63.2434,137.31778,310.17,1.58,1.24,2025-06-10,0345,A,54,6.1NRT,293.38,12.86,D
-25.78731,152.83742,304.44,1.14,1.06,2025-06-10,0457,A,52,6.1NRT,288.87,7.6,D
67.34644,135.31244,323.61,1.27,1.12,2025-06-10,0345,A,80,6.1NRT,298.77,19.38,D
-26.01584,150.01682,340.34,1,1,2025-06-10,0457,A,92,6.1NRT,293.98,42.33,D
67.35503,135.29955,320.07,1.27,1.12,2025-06-10,0345,A,46,6.1NRT,296.36,14.08,D
-26.01724,150.007,351.92,1,1,2025-06-10,0457,A,97,6.1NRT,296.57,65.02,D
67.34945,135.27437,340.77,1.27,1.12,2025-06-10,0345,A,92,6.1NRT,298.95,53.51,D
-25.18142,153.26414,300.07,1.21,1.1,2025-06-10,0457,A,0,6.1NRT,288.63,5.15,D
-25.18336,153.25238,304.62,1.21,1.09,2025-06-10,0457,A,53,6.1NRT,289.16,8.9,D
-25.32111,152.40373,319.22,1.1,1.05,2025-06-10,0457,A,79,6.1NRT,291.74,20.22,D
-25.28248,152.40717,301.38,1.11,1.05,2025-06-10,0457,A,46,6.1NRT,290.64,5.03,D
-25.28189,152.3519,304.67,1.1,1.05,2025-06-10,0457,A,60,6.1NRT,291.32,7.37,D
-25.28361,152.3412,304.98,1.1,1.05,2025-06-10,0457,A,60,6.1NRT,291.55,7.63,D
-24.76177,151.85092,304.62,1.07,1.03,2025-06-10,0457,A,59,6.1NRT,292.45,6.51,D
-24.75268,151.84923,304.21,1.07,1.03,2025-06-10,0457,A,58,6.1NRT,291.92,6.12,D
-25.17039,149.02223,301.43,1.04,1.02,2025-06-10,0457,A,47,6.1NRT,289.66,4.84,D
-25.02712,147.97002,319.38,1.12,1.05,2025-06-10,0457,A,72,6.1NRT,288.99,19.81,D
-24.9777,147.98445,336.74,1.12,1.05,2025-06-10,0457,A,90,6.1NRT,291.86,44.98,D
-24.96698,147.99384,345.33,1.12,1.05,2025-06-10,0457,A,94,6.1NRT,291.04,62.05,D
-24.96839,147.98296,344.21,1.12,1.05,2025-06-10,0457,A,94,6.1NRT,292.64,59.68,D
-24.96193,147.98752,337.5,1.12,1.05,2025-06-10,0457,A,91,6.1NRT,291.64,47.79,D
-24.96336,147.97678,301.96,1.12,1.05,2025-06-10,0457,A,50,6.1NRT,288.33,6.47,D
-24.3744,151.78383,308.02,1.07,1.03,2025-06-10,0457,A,57,6.1NRT,293.63,7.41,D
-24.37602,151.77351,325.69,1.07,1.03,2025-06-10,0457,A,84,6.1NRT,293.89,25.47,D
-24.37765,151.7632,318.51,1.07,1.03,2025-06-10,0457,A,79,6.1NRT,293.51,16.92,D
-24.9175,148.03616,308.95,1.11,1.05,2025-06-10,0457,A,68,6.1NRT,284.79,11.52,D
-24.91895,148.02522,311.36,1.11,1.05,2025-06-10,0457,A,52,6.1NRT,286.1,12.48,D
-23.60735,150.02647,358.58,1,1,2025-06-10,0457,A,99,6.1NRT,297.86,80.83,D
-23.60876,150.01689,321.98,1,1,2025-06-10,0457,A,81,6.1NRT,296.4,17.87,D
-23.50245,148.09004,309.68,1.07,1.03,2025-06-10,0457,A,0,6.1NRT,297.28,6.84,D
-23.00629,150.46437,322.39,1.01,1.01,2025-06-10,0457,A,82,6.1NRT,294.46,19.71,D
-22.13882,146.32509,308.07,1.25,1.11,2025-06-10,0459,A,63,6.1NRT,293.25,10.52,D
-19.55689,144.48163,308.43,1.51,1.21,2025-06-10,0459,A,60,6.1NRT,294.65,10.35,D
